,GEOID,popdensity,medhouseholdincome,pct_blk,hispanic,pct_owner_occ,education
1644,30093,48.48881389,42237,0.005888436,0.04587235,0.675997857,0.081572544
1645,30095,5.237269343,63785,0.002125399,0.039319872,0.779768177,0.051015868
1646,30097,1.968745582,49514,0.002189981,0.030385984,0.699371069,0.048880597
1647,30099,2.676536073,51862,0.001809211,0.015625,0.750612245,0.077711561
1648,30101,2.598423563,46823,0.001607717,0.036776527,0.670967742,0.14837626
1649,30103,0.794644147,42292,0,0.007722008,0.719402985,0.057894737
1650,30105,1.529005714,55882,0.000796601,0.026420605,0.734834271,0.061535566
1651,30107,1.510747871,41186,0,0.026523965,0.712514092,0.202239328
1652,30109,1.320866787,50202,0,0.041702128,0.722100656,0.126394052
1653,30111,59.92721791,59117,0.006292138,0.054943732,0.684483782,0.062717155
1654,31001,56.07066476,51536,0.006712472,0.099452237,0.675918498,0.100470266
1655,31003,7.433914282,48716,0.007532957,0.031858129,0.759943682,0.075599819
1656,31005,0.584328331,43854,0,0.007177033,0.679144385,0.057142857
1657,31007,0.932716792,59625,0,0.060344828,0.679180887,0.029239766
1658,31009,0.675404777,50870,0,0,0.693877551,0.036931818
1659,31011,7.738686765,54063,0.004140787,0.021080369,0.75,0.058231293
1660,31013,10.31259049,56412,0.003787537,0.123636036,0.696707472,0.082711774
1661,31015,3.781956757,50729,0.004407444,0.007345739,0.78343949,0.054376658
1662,31017,2.446473348,41550,0.000334672,0.014056225,0.73015873,0.079928952
1663,31019,50.63953286,56952,0.011482766,0.088231695,0.633420192,0.069585484
1664,31021,13.27953354,51482,0.007046569,0.029411765,0.756022023,0.095586652
1665,31023,13.79214105,55562,0.004462626,0.032354035,0.776467119,0.078607322
1666,31025,46.11463195,71139,0.005952844,0.031553965,0.808310992,0.050897523
1667,31027,11.51384299,58978,0.000469318,0.018303414,0.810115852,0.074499565
1668,31029,4.174798339,55833,0.000535619,0.098821639,0.744199881,0.113956941
1669,31031,0.971447042,53684,0.000172712,0.031433506,0.645849802,0.087394958
1670,31033,8.235523323,56538,0.001015022,0.067600487,0.701489065,0.067136771
1671,31035,10.88964414,56316,0.000641849,0.089698331,0.772744432,0.093286219
1672,31037,26.13903241,56528,0.034758364,0.45464684,0.742399116,0.297734139
1673,31039,15.75924947,55190,0.000778556,0.099099099,0.709531416,0.126227898
1674,31041,4.204874936,49891,0.002308403,0.030286242,0.731014001,0.071305042
1675,31043,76.87929044,55017,0.046955751,0.385096225,0.63895816,0.254147206
1676,31045,6.370315875,51748,0.019334532,0.050472122,0.600705755,0.047424214
1677,31047,23.49657378,53769,0.061670308,0.33116283,0.687942465,0.220916569
1678,31049,4.306022542,48500,0.002111932,0.078141499,0.780853518,0.101878613
1679,31051,12.06868757,56775,0.002784546,0.132613992,0.764556962,0.114138817
1680,31053,69.33597961,53101,0.009159556,0.123190579,0.660040027,0.106760987
1681,31055,1700.295069,61688,0.110835832,0.123911696,0.629407493,0.099662719
1682,31057,2.199692046,44350,0.001977261,0.156697973,0.725752508,0.180795199
1683,31059,9.687715105,55625,0.005561536,0.039468963,0.773258155,0.080850024
1684,31061,5.220444167,49235,0.003659348,0.022288756,0.802987198,0.073181615
1685,31063,2.676922199,51855,0.000766577,0.010348793,0.706335616,0.046093311
1686,31065,6.6552797,47989,0.001462599,0.039699122,0.740961098,0.114454277
1687,31067,25.36239012,51662,0.007409122,0.023940727,0.711101677,0.102679739
1688,31069,1.09062904,44471,0.002150538,0.043548387,0.704474506,0.067927171
1689,31071,3.469004816,48545,0.002025316,0.019746835,0.705882353,0.038970077
1690,31073,4.398094209,62545,0.004466501,0.022828784,0.771495878,0.042875989
1691,31075,0.924227005,39479,0.006963788,0.016713092,0.657039711,0.032454361
1692,31077,4.229490594,47128,0.004979253,0.020746888,0.796071094,0.063095238
1693,31079,112.2699296,54742,0.024990626,0.272304908,0.645566769,0.153138501
1694,31081,16.93684796,64042,0.005229898,0.032468947,0.767050239,0.053491352
1695,31083,6.211788321,50344,0.00814427,0.039267016,0.784726794,0.099467867
1696,31085,1.322472137,45515,0,0.073170732,0.698067633,0.117985612
1697,31087,4.004567854,42902,0.001055223,0.010903975,0.757878555,0.072620216
1698,31089,4.246833345,57468,0.001171303,0.045290386,0.72993029,0.073174177
1699,31091,0.958182727,39115,0.008683068,0.030390738,0.77607362,0.064579256
1700,31093,11.24996096,54399,0.001873536,0.025761124,0.766857143,0.07165319
1701,31095,12.60680132,43295,0.002504174,0.037284363,0.740442055,0.087572816
1702,31097,13.81920711,52794,0.06522994,0.1008274,0.741743368,0.138453362
1703,31099,12.69175287,56952,0.001221001,0.060897436,0.751958225,0.038625646
1704,31101,7.629084122,48901,0.008643042,0.070008643,0.727684519,0.088426311
1705,31103,1.024483581,49688,0,0.01010101,0.779527559,0.047186933
1706,31105,3.852532792,43856,0.00218162,0.107444778,0.726240287,0.114623001
1707,31107,7.632361982,49752,0.002718676,0.026359338,0.756512202,0.088355465
1708,31109,370.2366461,58009,0.040307133,0.068624353,0.611336032,0.065178609
1709,31111,13.81877185,56794,0.013659583,0.083453278,0.67327787,0.067719718
1710,31113,1.552593971,51607,0,0.029345372,0.738461538,0.073504274
1711,31115,1.038119774,53125,0,0.017094017,0.734545455,0.021691974
1712,31117,0.528539692,48882,0,0.019823789,0.710900474,0.109467456
1713,31119,61.40901175,52857,0.014816289,0.148248208,0.657722936,0.09853935
1714,31121,16.06052742,54197,0.008586441,0.042547738,0.744208188,0.060407569
1715,31123,3.399983058,45121,0.008469325,0.155339806,0.712230216,0.133650134
1716,31125,8.048082996,45833,0.00450197,0.026730445,0.76852459,0.085063898
1717,31127,17.19301435,51922,0.014991433,0.026841805,0.710365854,0.069550098
1718,31129,7.432810235,42049,0.001637427,0.027134503,0.770562771,0.075611326
1719,31131,25.81940916,54828,0.003837443,0.07775541,0.732316881,0.084918666
1720,31133,6.207770223,46314,0,0.01793722,0.795934959,0.117767537
1721,31135,3.290951029,62469,0.002751978,0.040247678,0.778046812,0.106640814
1722,31137,16.89554998,57241,0.00252193,0.055263158,0.719502514,0.063441205
1723,31139,12.48504011,56620,0.002375297,0.017325695,0.789419443,0.052252623
1724,31141,49.04785626,62617,0.004839246,0.183982095,0.727840101,0.113408233
1725,31143,11.98831314,61962,0.00190295,0.053663178,0.767179024,0.080349822
1726,31145,15.0710778,46859,0.007403294,0.05015732,0.701479734,0.078761543
1727,31147,14.51330831,48096,0.002122612,0.019602947,0.746637977,0.068170081
1728,31149,1.338903031,52604,0.007407407,0.012592593,0.776642336,0.050709939
1729,31151,24.88943638,51143,0.01049832,0.246150616,0.696745274,0.157277797
1730,31153,748.8982275,79549,0.038934461,0.090383569,0.71167946,0.047529789
1731,31155,28.05867929,66718,0.00304414,0.021689498,0.796890547,0.072489144
1732,31157,49.032147,50157,0.00838505,0.236932837,0.668676313,0.12459206
1733,31159,29.97233777,67591,0.004787762,0.026683015,0.744972869,0.059300931
1734,31161,2.144248291,41719,0.007642339,0.049866259,0.693697479,0.095805142
1735,31163,5.376211483,51172,0,0.021696252,0.795977011,0.07037203
1736,31165,0.612573981,46875,0.004739336,0.004739336,0.708838821,0.066889632
1737,31167,14.01288509,62687,0.014185581,0.053070761,0.790950984,0.070322105
1738,31169,8.884561565,50734,0.004511573,0.023342487,0.789634146,0.073412153
1739,31171,0.904758801,50682,0,0.004651163,0.749140893,0.074946467
1740,31173,18.14107568,48149,0.002661064,0.055742297,0.636700649,0.12409514
1741,31175,7.435190454,55170,0.004734848,0.03125,0.730489074,0.075376884
1742,31177,51.84948804,70753,0.011523814,0.028883723,0.78353305,0.042705916
1743,31179,21.14857975,62623,0.017721789,0.057755952,0.642999715,0.041947566
1744,31181,6.211402573,42298,0.002520302,0.049285914,0.788653367,0.078037007
1745,31183,1.429116243,52083,0,0.006082725,0.725714286,0.048286604
1746,31185,24.10274693,59779,0.015218494,0.050076092,0.705787203,0.062714777
1747,32001,4.850018848,51514,0.024489796,0.13577676,0.642746355,0.090610956
1748,32003,271.3734281,56802,0.114788002,0.309156256,0.570626184,0.143495446
1749,32005,67.39012088,62503,0.006523375,0.125052271,0.718250331,0.062513685
1750,32007,3.042618354,77209,0.005530889,0.242421343,0.679795895,0.147762183
1751,32009,0.27387909,40000,0.011213048,0.189602446,0.745501285,0.122236671
1752,32011,0.43825314,77625,0.000546448,0.06557377,0.66507177,0.067975831
1753,32013,1.7533912,70373,0.004141032,0.267451491,0.710287804,0.163923993
1754,32015,1.041088895,93583,0.001044205,0.260703098,0.718933574,0.151096669
1755,32017,0.486582915,56414,0.03710862,0.085427136,0.726358149,0.144115292
1756,32019,26.56122861,55493,0.01010253,0.166362525,0.725918821,0.128701445
1757,32021,1.185240644,41163,0.024955036,0.120728417,0.678571429,0.128993729
1758,32023,2.403773471,45711,0.024093353,0.143827937,0.719775954,0.142400946
1759,32027,1.095160048,50846,0.04416881,0.241567085,0.690782953,0.183175034
1760,32029,14.92975923,62284,0.008119767,0.051509769,0.835246843,0.051559516
1761,32031,71.32309238,61155,0.02293079,0.241787758,0.585383462,0.117403751
1762,32033,1.095691667,62993,0.053199137,0.156310979,0.705422174,0.140956694
1763,32510,376.5158637,52034,0.017515193,0.237409808,0.594016895,0.126992698
1764,33001,150.9049838,68368,0.006843668,0.016325858,0.747920536,0.074470935
1765,33003,51.33831388,61116,0.00472408,0.014172241,0.791611248,0.061762084
1766,33005,107.9134092,63057,0.007697048,0.01775435,0.700172163,0.070013011
1767,33007,17.85279313,45696,0.0287159,0.029277733,0.710676734,0.113697733
1768,33009,52.56431797,63153,0.012426095,0.023259957,0.682043017,0.07217495
1769,33011,468.996789,78655,0.028047591,0.065297613,0.668641375,0.081777913
1770,33013,160.2053639,72478,0.013094505,0.02076921,0.712926457,0.06323939
1771,33015,438.7925735,90429,0.007521409,0.028555136,0.768170873,0.05240145
1772,33017,348.9734888,70650,0.008663646,0.023417578,0.663312102,0.075323458
1773,33019,80.22640996,60780,0.008324638,0.014933333,0.723877303,0.089477159
1774,34001,483.407908,59989,0.150142065,0.186673072,0.682139489,0.131101557
1775,34003,3995.111993,95837,0.059674258,0.194117413,0.661144372,0.077762642
1776,34005,558.4552844,84992,0.166748438,0.078469062,0.779566854,0.06423235
1777,34007,2292.158557,67118,0.192949088,0.163702015,0.682558383,0.115743152
1778,34009,372.6108853,63690,0.046507657,0.074574462,0.738875821,0.088098918
1779,34011,317.3628469,52593,0.192783572,0.301525424,0.666692342,0.220804342
1780,34013,6293.861692,59302,0.398450013,0.227131075,0.452381288,0.142522614
1781,34015,903.3362894,85160,0.102993963,0.059452918,0.801037681,0.071436443
1782,34017,14474.60946,66289,0.124455791,0.431851051,0.320824389,0.158274244
1783,34019,292.292059,112535,0.026941008,0.063510088,0.839110433,0.049020716
1784,34021,1643.03676,79990,0.206572261,0.171847967,0.658630919,0.119975131
1785,34023,2673.546085,85954,0.102022746,0.207592132,0.665563008,0.101991773
1786,34025,1331.512352,95699,0.070516389,0.106720224,0.748588573,0.068321197
1787,34027,1072.51444,111316,0.03358732,0.131001673,0.749531944,0.056753617
1788,34029,942.0758314,68021,0.030721071,0.091164799,0.811293875,0.082055186
1789,34031,2709.744312,66476,0.113953032,0.408895308,0.550559103,0.16601766
1790,34033,190.8515497,64309,0.131883921,0.086443729,0.715342032,0.123469065
1791,34035,1093.786844,111772,0.09647279,0.144556237,0.76792432,0.053159022
1792,34037,274.3089223,90520,0.022923723,0.07806856,0.843001169,0.052432861
1793,34039,5381.807779,77095,0.211690829,0.310532559,0.59985222,0.137708318
1794,34041,298.1282216,78145,0.044283255,0.088538286,0.74710704,0.088348034
1795,35001,583.5868988,51643,0.02841999,0.498201248,0.63156015,0.112110219
1796,35003,0.511109344,42480,0,0.179429217,0.812534975,0.060872506
1797,35005,10.78909301,43197,0.016972456,0.562138132,0.692372631,0.219634185
1798,35006,5.942338667,37368,0.011305508,0.382496849,0.742099323,0.173908249
1799,35007,3.287157903,33783,0.005423784,0.494211932,0.700548994,0.10794208
1800,35009,35.71595318,46182,0.054124584,0.415785175,0.610602276,0.170454545
1801,35011,0.886747562,31028,0.016019417,0.460679612,0.743421053,0.137358491
1802,35013,56.54629769,39164,0.018979465,0.680256155,0.642297304,0.206217936
1803,35015,13.75299892,62982,0.015512649,0.483991156,0.727254912,0.155059701
1804,35017,7.083987154,37880,0.00702042,0.503438937,0.716589862,0.128861342
1805,35019,1.446320336,24085,0.013464172,0.783660429,0.677802945,0.201428146
1806,35021,0.2159524,30875,0,0.37254902,0.770773639,0.120104439
1807,35023,1.271187313,36339,0.006177076,0.579958819,0.674586777,0.208401172
1808,35025,15.96875852,59797,0.038601945,0.578872316,0.694099658,0.270937135
1809,35027,4.032628075,42267,0.009187968,0.326557848,0.7518169,0.084722602
1810,35028,168.0860882,115248,0.001961212,0.176291131,0.760537648,0.021684162
1811,35029,8.183018885,27377,0.013847676,0.666172107,0.699051392,0.314491727
1812,35031,13.3651858,31674,0.006698788,0.143227773,0.715677349,0.246470856
1813,35033,2.368863111,26968,0.000219154,0.811089196,0.816934721,0.083562062
1814,35035,9.942485602,42752,0.035865845,0.380241843,0.677730543,0.164609531
1815,35037,2.913420437,27075,0.015287233,0.451570524,0.694744597,0.171553758
1816,35039,6.706711359,NA,0.00602946,0.713511588,0.794520548,NA
1817,35041,7.815490478,40775,0.02730554,0.415389444,0.592683929,0.191337065
1818,35043,37.94217223,59420,0.022007686,0.383877132,0.810007983,0.103387905
1819,35045,23.10148312,50582,0.00640226,0.201004276,0.725925592,0.1581033
1820,35047,5.937528958,31660,0.013412285,0.776093315,0.704124228,0.187869139
1821,35049,77.95194896,59192,0.010045864,0.513064324,0.691993609,0.110702149
1822,35051,2.663125663,30451,0.005837449,0.302559497,0.723677539,0.152744079
1823,35053,2.557792629,36146,0.003705882,0.496764706,0.69261477,0.209281082
1824,35055,14.93305351,36758,0.004621747,0.569751885,0.717952182,0.108967936
1825,35057,4.661907211,37218,0.017505611,0.428278294,0.80252235,0.141687368
1826,35059,1.091490454,37936,0.019640719,0.418203593,0.677286136,0.200390371
1827,35061,71.20391648,45084,0.011045869,0.60354679,0.799963636,0.170143991
1828,36001,588.0076187,64535,0.124930878,0.058306714,0.574862773,0.073493098
1829,36003,45.68394389,47033,0.013864965,0.015821372,0.744892355,0.100248715
1830,36005,34194.31778,38085,0.341353751,0.558906495,0.192576673,0.280213864
1831,36007,275.4290081,50859,0.057494264,0.041018097,0.648192097,0.095486623
1832,36009,59.38061929,47240,0.016051798,0.020660093,0.722375477,0.115217801
1833,36011,112.5944554,56579,0.043162788,0.028663893,0.711305454,0.122681266
1834,36013,122.2881407,45332,0.025652496,0.07392639,0.679817123,0.111119767
1835,36015,210.4820416,53299,0.061371589,0.03026592,0.677090971,0.096610537
1836,36017,54.10544852,50595,0.009762555,0.021469347,0.7497064,0.118288931
1837,36019,77.85478156,55178,0.04301062,0.028591232,0.68317396,0.121155876
1838,36021,95.98674724,63032,0.044124165,0.046405883,0.716320544,0.096303118
1839,36023,96.48323872,54489,0.01479542,0.026556948,0.649188581,0.09283204
1840,36025,31.54568181,48827,0.01843875,0.038284031,0.742185144,0.11782413
1841,36027,369.3782556,78028,0.104901767,0.118988479,0.695299403,0.094519844
1842,36029,882.1780789,55673,0.134231508,0.053717607,0.648022779,0.08610359
1843,36031,21.04163369,56196,0.031389897,0.03001245,0.737240192,0.088615085
1844,36033,31.11453805,51696,0.058490492,0.034699755,0.714233232,0.13175297
1845,36035,108.4714841,50248,0.020188676,0.029417785,0.709452869,0.126217617
1846,36037,117.88943,59338,0.022439427,0.031817869,0.719276804,0.079413547
1847,36039,73.57857552,53617,0.061658651,0.057815486,0.72466327,0.127670985
1848,36041,2.663956467,57552,0.008087432,0.015519126,0.807250221,0.17449095
1849,36043,44.28160684,51862,0.013582913,0.020942325,0.712695639,0.100515464
1850,36045,90.20914388,52268,0.060236964,0.074138473,0.581758763,0.089223286
1851,36047,37490.31902,56015,0.325720264,0.191975229,0.277296544,0.183690142
1852,36049,20.96206364,52380,0.007709869,0.017066507,0.769925813,0.101725358
1853,36051,101.1573095,56071,0.028244167,0.034784922,0.731082797,0.103146157
1854,36053,108.9708214,60228,0.017531075,0.021679115,0.737659436,0.087984804
1855,36055,1133.030508,57479,0.152553987,0.085497039,0.64284573,0.096903856
1856,36057,122.6102766,45837,0.020373892,0.136891515,0.670086819,0.141817438
1857,36059,4766.034113,111240,0.116992637,0.166288505,0.798835301,0.087540001
1858,36061,72041.01761,82459,0.148148829,0.259533348,0.22774355,0.130094437
1859,36063,405.2911534,54085,0.071538563,0.028596531,0.691461637,0.088023797
1860,36065,190.3631333,53844,0.062387881,0.055862242,0.666530507,0.114202123
1861,36067,596.4181372,59225,0.113923342,0.047944822,0.646686487,0.092955034
1862,36069,169.9752461,63359,0.025303274,0.046203595,0.731188545,0.065759637
1863,36071,465.6181852,76716,0.10800128,0.200157577,0.688949772,0.102831669
1864,36073,105.2365693,51843,0.061712204,0.047625987,0.753210497,0.128948434
1865,36075,125.1563798,53597,0.011124731,0.025146091,0.722068966,0.122322175
1866,36077,60.13980848,53121,0.020665958,0.03610318,0.726441917,0.087628737
1867,36079,430.1304608,102186,0.029080448,0.143282528,0.818698097,0.070428746
1868,36081,21130.35305,64987,0.183178429,0.27999102,0.43000473,0.184589153
1869,36083,244.3564668,65851,0.06422214,0.04798314,0.638867423,0.08373994
1870,36085,8242.363169,79267,0.102490819,0.18345458,0.641237101,0.114599715
1871,36087,1866.234251,91108,0.12269607,0.174190419,0.69331533,0.120780899
1872,36089,40.88764286,49305,0.024115081,0.023111046,0.708280255,0.112725451
1873,36091,280.7151362,80839,0.01741601,0.031045356,0.727156383,0.058875617
1874,36093,757.0773513,63785,0.103077807,0.069129601,0.647679929,0.097054974
1875,36095,50.43935423,53989,0.017249075,0.030990945,0.751405134,0.103827105
1876,36097,54.7965473,51479,0.012449978,0.017396621,0.761088977,0.107121212
1877,36099,106.9235354,54695,0.049318156,0.033456605,0.733592175,0.145627545
1878,36101,69.70415539,51789,0.016022367,0.016208074,0.720999405,0.100060233
1879,36103,1631.823828,96675,0.078553613,0.189068359,0.787136793,0.095844754
1880,36105,77.68666281,56256,0.083724455,0.157370597,0.670460201,0.13830248
1881,36107,94.57047893,60736,0.006565399,0.018901009,0.776560197,0.091885201
1882,36109,216.9269788,58743,0.041491036,0.050076727,0.541278518,0.057659496
1883,36111,159.4894824,63348,0.059201463,0.100254876,0.686582499,0.09462642
1884,36113,74.35310626,59813,0.0132134,0.0246433,0.692711683,0.083469345
1885,36115,74.38728486,54114,0.032752151,0.026557547,0.734073399,0.123084815
1886,36117,150.4668385,55765,0.028957911,0.042682927,0.768238349,0.105564956
1887,36119,2249.988159,92758,0.14702807,0.242815192,0.615980094,0.122123317
1888,36121,68.43539102,57914,0.045285345,0.032540367,0.758789755,0.103692012
1889,36123,73.95889712,54343,0.009036747,0.021952097,0.755805401,0.137795987
1890,37001,379.2148937,45735,0.191448286,0.123959994,0.668845897,0.144671437
1891,37003,142.7742538,44961,0.056709502,0.046418276,0.77559792,0.184240066
1892,37005,46.809769,37558,0.02424132,0.096053951,0.748430306,0.233652796
1893,37007,47.61611411,39126,0.487354778,0.039476804,0.687237314,0.194671678
1894,37009,63.01557156,40978,0.007429254,0.049876801,0.778562314,0.157522736
1895,37011,70.75778802,38134,0.044683161,0.051197074,0.764855942,0.177156355
1896,37013,56.77640315,43688,0.255085409,0.07639227,0.710897147,0.124228761
1897,37015,28.09604261,33143,0.610771737,0.020769701,0.728914942,0.212934297
1898,37017,38.6096006,32378,0.350139144,0.074693588,0.723492723,0.198683175
1899,37019,149.3896157,54406,0.103231909,0.047516948,0.771518673,0.096087097
1900,37021,387.6258901,50668,0.063248112,0.064953591,0.657102737,0.090230614
1901,37023,177.2143793,42516,0.064584448,0.059546103,0.722600827,0.190714752
1902,37025,557.6339653,64174,0.176889321,0.102061078,0.736773977,0.099973695
1903,37027,173.3013507,42072,0.048790032,0.052764157,0.720288726,0.202753761
1904,37029,43.46981666,63349,0.139944482,0.028333493,0.821496599,0.143545943
1905,37031,135.7761209,54428,0.056297156,0.042513059,0.713612747,0.0885959
1906,37033,53.47410297,43961,0.329860195,0.038116592,0.76039173,0.20537428
1907,37035,390.4841367,51157,0.081490981,0.094494318,0.703877675,0.14813993
1908,37037,102.3752447,63531,0.115673941,0.123597599,0.773650609,0.118015707
1909,37039,60.73686154,40294,0.013155992,0.03057684,0.798179188,0.137157929
1910,37041,82.27325855,42621,0.340654699,0.03625484,0.692358475,0.160114231
1911,37043,50.29713256,38801,0.020900768,0.031443633,0.787982833,0.115449506
1912,37045,209.2983752,40393,0.208359493,0.034139915,0.687329789,0.160251587
1913,37047,60.00639104,36398,0.309025989,0.052244506,0.710791943,0.184427062
1914,37049,145.8908522,50870,0.216934091,0.071826313,0.653316459,0.117958373
1915,37051,508.92812,45716,0.36887018,0.11389737,0.558412494,0.092768808
1916,37053,98.49138605,66284,0.057101876,0.038029152,0.806644144,0.10832695
1917,37055,93.26326576,58012,0.021795697,0.071822277,0.705824904,0.06727955
1918,37057,297.6698836,47271,0.090912403,0.069936355,0.725908703,0.165609297
1919,37059,159.2418747,57611,0.054892715,0.066585697,0.811634349,0.133041327
1920,37061,72.49049078,38850,0.244658156,0.21856693,0.691086908,0.258338341
1921,37063,1069.716568,58190,0.370397805,0.134403848,0.542296155,0.116062008
1922,37065,105.5179847,35516,0.57280807,0.044213605,0.621632841,0.203335156
1923,37067,911.1478551,50128,0.26107925,0.126255137,0.638892628,0.112427155
1924,37069,131.9687835,53175,0.252842748,0.081291794,0.739651653,0.158745035
1925,37071,608.8164768,49384,0.159826396,0.067603943,0.674533913,0.152692885
1926,37073,33.94784709,52205,0.336504367,0.003545793,0.815862808,0.137207909
1927,37075,29.30832014,36525,0.001519224,0.015075377,0.801405026,0.190499834
1928,37077,110.6678106,55628,0.304429799,0.077504501,0.735505139,0.157619991
1929,37079,78.76027405,38306,0.357102056,0.148324448,0.6947901,0.259001472
1930,37081,810.5958152,51072,0.337645297,0.077970595,0.608097524,0.108794291
1931,37083,71.48613763,34251,0.528693198,0.027833079,0.64032772,0.225412877
1932,37085,219.0869774,51630,0.208375204,0.124239612,0.668774342,0.136535683
1933,37087,109.1720445,49800,0.010209654,0.038174507,0.741384032,0.119158827
1934,37089,304.6725783,52815,0.03310011,0.100532453,0.751254181,0.101497642
1935,37091,68.39072935,37005,0.595246967,0.037138244,0.669702164,0.207817823
1936,37093,136.4674901,47535,0.333214373,0.130543399,0.706871522,0.139853372
1937,37095,8.807163436,45466,0.303356202,0.099388096,0.734780557,0.183869295
1938,37097,300.4125073,58198,0.123048834,0.074592088,0.730784938,0.110267642
1939,37099,86.04275828,44028,0.023333964,0.056228701,0.645871336,0.116423885
1940,37101,241.6176199,56842,0.156074111,0.134616994,0.732009885,0.13738484
1941,37103,20.56789791,36892,0.312325941,0.045899948,0.749700024,0.183881172
1942,37105,235.7281316,48873,0.197954262,0.192199584,0.665246169,0.165560939
1943,37107,143.395535,38387,0.393800129,0.076257711,0.623052575,0.195906066
1944,37109,275.2854,53318,0.049937992,0.070664653,0.760373068,0.144342539
1945,37111,102.531492,40913,0.036023853,0.059855018,0.735059984,0.162099966
1946,37113,66.74075431,43597,0.014210985,0.068788143,0.773353437,0.11355906
1947,37115,47.60760737,42410,0.016958655,0.024013081,0.766894278,0.14610645
1948,37117,50.51018024,39205,0.419927128,0.038821896,0.680267494,0.167008691
1949,37119,2013.668622,64312,0.313152438,0.130326449,0.606239975,0.099206558
1950,37121,67.97755238,44186,0.003523936,0.052726064,0.767539267,0.154543822
1951,37123,55.6176076,42346,0.180042432,0.152754408,0.731221548,0.207076291
1952,37125,137.0684496,57899,0.126739797,0.064980288,0.74709643,0.095941333
1953,37127,173.9375019,48362,0.391700265,0.068168037,0.648192261,0.145994772
1954,37129,1166.350885,52716,0.140212549,0.05422533,0.597691932,0.070532597
1955,37131,37.61308409,35499,0.565144159,0.021153275,0.727074948,0.205469426
1956,37133,254.4551586,49491,0.14170861,0.124252238,0.57132397,0.087662338
1957,37135,359.5408028,68211,0.115833438,0.084050427,0.601084401,0.072833163
1958,37137,37.86578452,44947,0.18238895,0.037435253,0.789981785,0.119871279
1959,37139,174.0091004,48279,0.365206819,0.051445072,0.652112864,0.135190572
1960,37141,67.73851319,52989,0.148898678,0.068942731,0.773078247,0.124741574
1961,37143,54.45248054,45915,0.245040493,0.025707705,0.757056091,0.134565948
1962,37145,100.1829813,48811,0.267065259,0.04220837,0.721976494,0.136549205
1963,37147,271.8900917,44315,0.347692984,0.06146968,0.546102964,0.105932322
1964,37149,86.07159932,48834,0.051911233,0.05787467,0.755701413,0.090678985
1965,37151,182.7340552,45006,0.062626785,0.112403643,0.729778051,0.185896786
1966,37153,95.39842141,36091,0.317577287,0.063511031,0.656646772,0.197415767
1967,37155,140.8697126,33679,0.240493997,0.08667436,0.652874138,0.229365617
1968,37157,161.3581972,42490,0.184704722,0.060216939,0.698317525,0.174049859
1969,37159,272.9444497,48667,0.160445543,0.085856524,0.696029356,0.147283425
1970,37161,117.6652065,40347,0.097020982,0.042340528,0.719762616,0.173857119
1971,37163,67.21068461,39068,0.252198675,0.193467692,0.695188502,0.223251876
1972,37165,110.4910306,35617,0.390335205,0.029209914,0.637432055,0.201529104
1973,37167,154.6674809,49590,0.111823805,0.041005334,0.726652253,0.149079827
1974,37169,102.2355357,46169,0.042762226,0.028624333,0.780181294,0.164543777
1975,37171,135.0826804,41068,0.037712035,0.103330143,0.726950592,0.21696233
1976,37173,27.01022636,36773,0.004209345,0.05128385,0.740832158,0.217206046
1977,37175,88.57636279,46629,0.045445051,0.032524692,0.755384188,0.114330771
1978,37177,10.54062711,35472,0.376304928,0.063850449,0.724137931,0.244854722
1979,37179,358.2846644,75397,0.114330331,0.110479325,0.812654721,0.101884251
1980,37181,176.2367958,37282,0.500854278,0.075738501,0.618855993,0.200367463
1981,37183,1253.626133,76956,0.203139243,0.100673828,0.65140245,0.072646867
1982,37185,46.65466709,35962,0.507263016,0.03758798,0.725994472,0.195116876
1983,37187,35.08142224,35512,0.473428759,0.052731162,0.697249367,0.200691629
1984,37189,173.2081961,45268,0.016630634,0.034776503,0.567710631,0.104666925
1985,37191,223.8641184,42192,0.305277334,0.115482008,0.623612302,0.158954997
1986,37193,90.73118692,40829,0.041294186,0.063044113,0.744111425,0.214441478
1987,37195,221.2941537,42850,0.394585423,0.102168781,0.600619486,0.196915949
1988,37197,112.4527823,42876,0.037727333,0.109385371,0.761591115,0.189689483
1989,37199,56.51798826,39888,0.007301749,0.050885832,0.763605442,0.158243769
1990,38001,2.380658128,54875,0.021267546,0.017439387,0.725865209,0.04499704
1991,38003,7.264919063,57064,0.024086379,0.0196567,0.690012433,0.085628114
1992,38005,4.959134771,44313,0.000290444,0.009148998,0.679355128,0.155300128
1993,38007,0.823695178,92604,0.011627907,0.0602537,0.762569832,0.112408759
1994,38009,3.949366005,59882,0.009409622,0.022461679,0.811087571,0.08815248
1995,38011,2.750035123,65063,0.000312989,0.054147105,0.74801444,0.098002787
1996,38013,2.005357248,74931,0.006326254,0.031179394,0.801752464,0.068723703
1997,38015,57.41272145,69719,0.021186938,0.02341658,0.689898752,0.060205534
1998,38017,98.70214149,62031,0.051216404,0.025860782,0.536690715,0.054726686
1999,38019,2.568085839,67591,0.001046025,0.011767782,0.817931793,0.084542816
2000,38021,4.392445325,60918,0.011468813,0.034205231,0.721100917,0.098907588
2001,38023,1.878858225,60074,0.010975095,0.024060785,0.802456499,0.058469945
2002,38025,2.184236212,70500,0.015500342,0.027125598,0.783012134,0.098633789
2003,38027,3.670054774,51563,0,0,0.761589404,0.099817407
