"","GEOID","FIPS","pm25_2014","pm25_2015","pm25_2016","pm25_2017","pm25_2018"
"698","47117","47117",8.43388326240398,6.88138005168467,7.34128284517441,6.11187367661336,6.90230734823606
"699","47141","47141",7.65252201921312,6.21794887101138,7.15929291889162,5.86489147077687,5.60887242060727
"700","48501","48501",4.39900354085473,4.50203936895513,3.5648106135595,2.61848839498974,2.27556845555841
"701","49047","49047",3.80233122750067,3.65542478899506,2.87098988886514,2.83241914173524,3.05186326063454
"702","47187","47187",8.36821077568948,7.16627745218268,7.44649868380034,6.43503462011089,7.20642978599554
"703","47129","47129",6.65649690351938,5.92627546022626,6.79124520269861,4.96074033923687,4.42540448096726
"704","47035","47035",6.07464509546175,4.92838773200358,5.7383515629053,4.30955796617743,3.87573449124669
"705","47059","47059",7.83623208589855,7.16963189048611,8.5194676487776,5.92835275945393,6.14339572468586
"706","01115","1115",9.27636033422362,8.28680133153983,8.72371075680933,7.29373140683232,7.67113834006713
"707","01087","1087",9.24989361141453,8.72500818182585,8.60878992985794,7.60116912953554,7.88742039115232
"708","01095","1095",9.33301640830685,7.70676754124664,8.03888068177486,6.88128664145466,7.38773872922602
"709","01023","1023",8.80863795674489,7.80116608596988,7.65182726734095,6.61290752871292,6.85031128072462
"710","01085","1085",8.85675039573887,8.56822006287486,8.31339158943606,7.55932987605709,7.69493748515993
"711","32021","32021",3.65070130666507,4.4207324724104,3.90568777741856,4.0871182248461,6.03290450910181
"712","35007","35007",3.42981951608502,2.78100517188152,3.02336842780914,2.95581229198126,3.61996259751325
"713","01107","1107",8.70942441136716,8.01655352931101,7.8727504585295,6.66562051508999,6.91623865076118
"714","35015","35015",5.33492516916205,5.27021910421738,5.05243404497973,4.35427247016393,4.24385268046497
"715","36059","36059",8.30617443983201,8.38988496691062,7.56264117383974,6.48513322965208,7.43945301200096
"716","47009","47009",8.12289031110649,7.34557115600141,8.75001506771702,6.12843698336936,5.93515141113852
"717","47165","47165",8.82115796407019,7.38319924003448,7.84179549553318,6.74268925403234,7.25011667974837
"718","47127","47127",8.21647258744134,6.67561067518407,7.44054232083405,5.96125544113604,6.65231438835967
"719","47189","47189",8.95815889284511,7.51855723841117,7.9959836796923,7.0693495059169,7.16414638476611
"720","47037","47037",9.27604615434442,8.25710837490148,8.37175000588226,7.65216129108999,8.08790787484018
"721","48413","48413",6.70462538167462,6.36024994152812,6.02755183847404,4.88524847653157,4.45373549561241
"722","47163","47163",7.55180179902764,6.77153154200632,7.95174284850824,5.64323005727968,5.42630009707056
"723","18147","18147",9.68013141313733,9.36664700215098,9.24127553670233,8.1959201832395,8.84069990901881
"724","23031","23031",5.0665611054254,4.84378496233118,3.64966491165702,3.69963834996612,3.55155180856098
"725","23007","23007",3.17522675596767,3.12869180120794,2.4180375097369,2.39315842442819,1.97755033918484
"726","23021","23021",3.50538927440454,3.39306171895365,2.66090523897795,2.51170932637773,2.07078447902551
"727","04005","4005",3.6501627685793,2.90477965095582,2.35792447408546,1.95908472789245,2.03586648972338
"728","04013","4013",8.23397838190829,7.84596915495023,7.89700655994242,8.04968963305358,7.50790320243399
"729","04007","4007",4.08931746848508,3.50354258618025,2.81003990045475,2.73593129546877,2.36115070007784
"730","04012","4012",9.32988099552614,9.4746614160064,10.069952554563,8.61689104480224,8.70636278304528
"731","04021","4021",6.03393280896134,5.39349802273928,5.49395985163722,5.95311315955295,4.88067164336751
"732","53031","53031",1.68839506573029,1.99572061373134,1.25328917272367,1.30788434863249,1.89316119595352
"733","21127","21127",7.39392447270115,7.07842857475611,7.1341970071525,5.39004422777851,5.755119339966
"734","27053","27053",7.20312358004904,6.84477636842526,6.40081573774685,6.28476863677461,7.29624418381831
"735","27121","27121",4.80083155034446,5.13864325635263,4.06477499100524,4.32496090797251,4.99953242919603
"736","27021","27021",4.50183453199065,4.42570675838588,3.29190254787283,4.18250275620009,4.55908801267027
"737","27129","27129",5.24957057575914,5.95908140823716,4.46175412894492,4.27279711609157,5.23649532180275
"738","27031","27031",2.93660060900746,2.20922891890042,1.58175079396395,1.77371265006749,1.9024579647892
"739","27107","27107",4.25337934490491,4.37551876533591,3.35668705058622,4.34510516561923,5.66466483627201
"740","27083","27083",5.24853845875371,5.67152584709624,4.27651860279163,4.53211093835759,5.16902664463302
"741","27171","27171",5.66931635536755,5.76779199873197,5.02695019467701,5.07674689540625,6.3072326736838
"742","27089","27089",4.16721434359526,4.39994754233205,3.01691314306375,4.37965741685429,5.49028180433305
"743","27069","27069",4.22412629220109,4.42889701608019,3.04375132075541,4.55572262171345,5.8678195225195
"744","27167","27167",4.59922538857753,4.94303965831864,3.92557653300017,4.49783466287332,5.59339925100857
"745","30069","30069",3.05753234786492,4.13102900326465,2.54168049660869,4.26425934681071,3.97056339044806
"746","46043","46043",5.36470725199406,5.46141204644067,3.47493449477005,3.56346036639166,4.17791561877474
"747","48435","48435",7.77602951962785,7.14516433878232,7.08521732050315,6.03223361059672,5.40633062869267
"748","48433","48433",5.70281467750388,5.85500315554302,4.57963100799531,3.52488116646705,3.56212441945099
"749","21017","21017",8.07771265704851,7.33557188591764,7.6029426400324,5.66425178616466,6.50292723777787
"750","21043","21043",7.00351043541865,6.61588697487332,6.66488204627883,4.67132359717641,5.57807436065963
"751","21033","21033",8.47107555209084,7.9546537590413,7.9689222940484,7.10719444165541,8.04413395179989
"752","46137","46137",3.52456367584313,3.85967206207623,2.42196772618059,3.31270648010562,3.36889433034253
"753","06071","6071",7.51091678896734,7.23843740540261,7.69872606177584,7.14545713693392,6.66870980174125
"754","05091","5091",6.76693024279577,6.95220701258101,6.15152941666768,5.67972648328254,6.23286163783966
"755","06113","6113",6.89324778754406,7.9088490953154,5.48890614009288,6.52780153042164,12.8281998406791
"756","12055","12055",7.07506694891013,6.46992292589571,6.05969677533753,4.23187998428277,4.50330786938121
"757","12077","12077",8.21966642708925,7.95092302499476,7.91804730280974,6.89487524810353,6.98340286412205
"758","42111","42111",6.26845119344087,6.07420601409692,5.18193885395051,3.91246967048454,4.29210720398135
"759","44007","44007",5.69029611322309,6.08658991936114,4.73861881118949,4.336030820286,5.48481713143772
"760","45007","45007",8.22597231571549,6.99412264364787,8.39710220335663,6.33229973293638,6.19035945922813
"761","45025","45025",8.66067484818229,8.02478835926343,8.03947385768692,6.20222303204722,6.28339270570349
"762","42097","42097",9.22445452845532,9.39461832416087,8.77969266361474,7.02929848049249,7.03597518560839
"763","45017","45017",8.32792894072537,7.09609037917613,7.87231300329064,6.78183343013128,6.61440873341988
"764","48201","48201",8.96154550877431,8.91399999237653,8.26921722081499,7.74968494631056,8.63769331069079
"765","48399","48399",5.97294787356305,6.11977120806887,5.43142705228831,4.26070322417534,3.87392226503648
"766","48057","48057",5.979564035309,6.80969263416811,6.16518810861488,5.26609489739729,5.29585705892533
"767","48469","48469",6.43508277485877,6.94212765042907,6.42448614501636,5.5220492858128,6.09020762619339
"768","51133","51133",8.39949592944137,8.07502758308905,7.53038357091115,6.66358023520832,6.4903846372789
"769","51051","51051",6.25106074376953,5.64969358184973,5.75713420411886,3.76105309386785,3.32359546799862
"770","49037","49037",3.11832903681255,2.65024441802586,2.02187019470318,1.69936187317787,2.17819225810473
"771","49015","49015",3.66089605832157,3.12954086570305,2.49595229576998,2.26625748511981,2.59466115642769
"772","49017","49017",3.20197958349065,2.66300150859762,1.86627368008027,1.45868559787143,1.80671394780388
"773","53033","53033",3.93595473650493,4.49012831699103,2.37790195856602,3.58033820097958,5.54228438898279
"774","53073","53073",2.73646206809084,3.63764148069805,2.000114851168,2.50169355841621,4.69959764516332
"775","53077","53077",2.79779002285109,3.89224978881825,2.04026061547479,3.77313514302481,4.04783920102736
"776","53037","53037",2.54041024465936,3.54615496271583,1.61577069688207,2.76612395291991,4.87372141705915
"777","53041","53041",3.12865337867178,3.71461420293652,2.11925449319325,3.07042358084702,3.42717490496032
"778","53049","53049",2.38357547044956,2.79446021113807,1.82629113114559,1.7017819975088,2.04956232326291
"779","54075","54075",4.31197021063493,4.30287607838705,3.46378938576436,1.94000572895993,2.13490763578177
"780","54109","54109",5.79205552834665,5.47300690468077,5.40443638586853,3.61147290529795,3.49224631601862
"781","54081","54081",5.24978379899704,4.91497837665047,4.70548175566304,2.94263873276127,2.94370857322418
"782","54067","54067",5.83768847349259,5.50040000130007,4.69207214940788,3.08341479620963,3.09924927136429
"783","54031","54031",6.31339613911782,5.98468632657202,5.18740987776498,3.60372011937638,4.10085491319957
"784","55003","55003",4.97282943836306,4.1939918968561,3.75656039698634,3.65990865479515,4.64617963627074
"785","53065","53065",3.75716070010009,6.7293321384133,2.8557075821443,5.39914495429565,7.33166283475799
"786","53007","53007",2.50747689643792,3.8419340623383,1.60484851889795,2.28598980019273,8.43318953306186
"787","54087","54087",7.15972044634774,7.16170536111012,6.33761653886331,4.50029049035931,4.71363558318616
"788","54059","54059",6.86090194145992,6.34464021292763,6.43769559218772,4.71319555344528,4.71540669621391
"789","54037","54037",8.78603510695363,8.57163854315805,7.60478723744022,6.04920911087207,6.86411953525798
"790","55037","55037",4.74817867049057,3.78402956573478,3.60346506336462,3.52617065885372,4.46447007571678
"791","53071","53071",4.37183338766353,6.23437555504177,3.49648076612404,7.3400636871026,7.25692695101179
"792","54025","54025",5.09240971915018,4.6759837164464,3.97661249575262,2.48302794896943,2.37089828122696
"793","54093","54093",5.35117958546709,5.06169298092923,4.13843025168297,2.87463863334424,3.00677741554229
"794","13019","13019",8.17082508010262,7.72885168907088,8.14186205654428,7.10490967014825,6.85390072693662
"795","13291","13291",6.0165610112442,4.88779011308672,6.02959777272555,4.28329838337613,3.66035123363365
"796","13171","13171",9.00128618822809,7.48947607471481,7.93843079889113,6.40369725075569,6.70833441950344
